"EntityType","EntityName","Cluster","Metric","Unit","Samples","Average","P95","P99","Maximum","Minimum","FirstSample","LastSample"
"VM","TG002VMOCD005","CLUSTER_PF_FLOOZ_PROD","disk.usage.average","KBps","358","28,2458","153","389","825","4","10/08/2026 00:00:00","08/09/2026 18:00:00"
"VM","TG002VMOCD005","CLUSTER_PF_FLOOZ_PROD","mem.consumed.average","KB","358","13303108,8799","13570008","13570016","13570020","12982064","10/08/2026 00:00:00","08/09/2026 18:00:00"
"VM","TG002VMOCD005","CLUSTER_PF_FLOOZ_PROD","mem.usage.average","%","358","1,1158","1,4","1,57","1,91","0,99","10/08/2026 00:00:00","08/09/2026 18:00:00"
"VM","TG002VMOCD005","CLUSTER_PF_FLOOZ_PROD","mem.vmmemctl.average","KB","358","0","0","0","0","0","10/08/2026 00:00:00","08/09/2026 18:00:00"
"VM","TG002VMOCD005","CLUSTER_PF_FLOOZ_PROD","net.usage.average","KBps","358","0,4944","2","5","110","0","10/08/2026 00:00:00","08/09/2026 18:00:00"
"VM","TG002VMOCD004","CLUSTER_PF_FLOOZ_PROD","cpu.ready.summation","millisecond","358","19328,9777","20166","20472","22286","17998","10/08/2026 00:00:00","08/09/2026 18:00:00"
"VM","TG002VMOCD004","CLUSTER_PF_FLOOZ_PROD","cpu.usage.average","%","358","0,0618","0,07","0,1","0,13","0,06","10/08/2026 00:00:00","08/09/2026 18:00:00"
"VM","TG002VMOCD004","CLUSTER_PF_FLOOZ_PROD","cpu.usagemhz.average","MHz","358","29,162","32","44","59","27","10/08/2026 00:00:00","08/09/2026 18:00:00"
"VM","TG002VMOCD004","CLUSTER_PF_FLOOZ_PROD","disk.usage.average","KBps","358","7,986","36","70","202","1","10/08/2026 00:00:00","08/09/2026 18:00:00"
"VM","TG002VMOCD004","CLUSTER_PF_FLOOZ_PROD","mem.consumed.average","KB","358","15271699,0056","15271936","15271936","15271936","15229514","10/08/2026 00:00:00","08/09/2026 18:00:00"
"VM","TG002VMOCD004","CLUSTER_PF_FLOOZ_PROD","mem.usage.average","%","358","0,9927","1,01","1,03","1,16","0,99","10/08/2026 00:00:00","08/09/2026 18:00:00"
"VM","TG002VMOCD004","CLUSTER_PF_FLOOZ_PROD","mem.vmmemctl.average","KB","358","0","0","0","0","0","10/08/2026 00:00:00","08/09/2026 18:00:00"
"VM","TG002VMOCD004","CLUSTER_PF_FLOOZ_PROD","net.usage.average","KBps","358","0,2207","0","2","34","0","10/08/2026 00:00:00","08/09/2026 18:00:00"
"VM","TG002VMOCD003","CLUSTER_PF_FLOOZ_PROD","cpu.ready.summation","millisecond","358","11082,257","12011","12175","12258","9266","10/08/2026 00:00:00","08/09/2026 18:00:00"
"VM","TG002VMOCD003","CLUSTER_PF_FLOOZ_PROD","cpu.usage.average","%","358","0,1167","0,13","0,18","0,26","0,1","10/08/2026 00:00:00","08/09/2026 18:00:00"
"VM","TG002VMOCD003","CLUSTER_PF_FLOOZ_PROD","cpu.usagemhz.average","MHz","358","25,7514","29","40","57","24","10/08/2026 00:00:00","08/09/2026 18:00:00"
"VM","TG002VMOCD003","CLUSTER_PF_FLOOZ_PROD","disk.usage.average","KBps","358","8,162","37","69","199","1","10/08/2026 00:00:00","08/09/2026 18:00:00"
"VM","TG002VMOCD003","CLUSTER_PF_FLOOZ_PROD","mem.consumed.average","KB","358","13977226,6425","13977552","13977552","13977552","13938726","10/08/2026 00:00:00","08/09/2026 18:00:00"
"VM","TG002VMOCD003","CLUSTER_PF_FLOOZ_PROD","mem.usage.average","%","358","1,0565","1,19","1,3","1,67","0,99","10/08/2026 00:00:00","08/09/2026 18:00:00"
"VM","TG002VMOCD003","CLUSTER_PF_FLOOZ_PROD","mem.vmmemctl.average","KB","358","0","0","0","0","0","10/08/2026 00:00:00","08/09/2026 18:00:00"
"VM","TG002VMOCD003","CLUSTER_PF_FLOOZ_PROD","net.usage.average","KBps","358","0,2151","0","2","34","0","10/08/2026 00:00:00","08/09/2026 18:00:00"
"VM","TG002VMOCD002","CLUSTER_PF_FLOOZ_PROD","cpu.ready.summation","millisecond","358","8213,6564","8977","9188","9608","7019","10/08/2026 00:00:00","08/09/2026 18:00:00"
"VM","TG002VMOCD002","CLUSTER_PF_FLOOZ_PROD","cpu.usage.average","%","358","0,0709","0,09","0,14","0,2","0,06","10/08/2026 00:00:00","08/09/2026 18:00:00"
"VM","TG002VMOCD002","CLUSTER_PF_FLOOZ_PROD","cpu.usagemhz.average","MHz","358","16,0754","19","31","44","14","10/08/2026 00:00:00","08/09/2026 18:00:00"
"VM","TG002VMOCD002","CLUSTER_PF_FLOOZ_PROD","disk.usage.average","KBps","358","7,8966","38","68","199","0","10/08/2026 00:00:00","08/09/2026 18:00:00"
"VM","TG002VMOCD002","CLUSTER_PF_FLOOZ_PROD","mem.consumed.average","KB","358","13981479,0279","13981696","13981696","13981696","13942858","10/08/2026 00:00:00","08/09/2026 18:00:00"
"VM","TG002VMOCD002","CLUSTER_PF_FLOOZ_PROD","mem.usage.average","%","358","1,0489","1,16","1,34","1,83","0,99","10/08/2026 00:00:00","08/09/2026 18:00:00"
"VM","TG002VMOCD002","CLUSTER_PF_FLOOZ_PROD","mem.vmmemctl.average","KB","358","0","0","0","0","0","10/08/2026 00:00:00","08/09/2026 18:00:00"
"VM","TG002VMOCD002","CLUSTER_PF_FLOOZ_PROD","net.usage.average","KBps","358","0,2318","0","2","33","0","10/08/2026 00:00:00","08/09/2026 18:00:00"
"VM","TG002VMOCD001","CLUSTER_PF_FLOOZ_PROD","cpu.ready.summation","millisecond","358","7863,5447","8504","9009","9240","6930","10/08/2026 00:00:00","08/09/2026 18:00:00"
"VM","TG002VMOCD001","CLUSTER_PF_FLOOZ_PROD","cpu.usage.average","%","358","0,2255","0,25","0,36","0,52","0,2","10/08/2026 00:00:00","08/09/2026 18:00:00"
"VM","TG002VMOCD001","CLUSTER_PF_FLOOZ_PROD","cpu.usagemhz.average","MHz","358","24,3212","27","39","56","22","10/08/2026 00:00:00","08/09/2026 18:00:00"
"VM","TG002VMOCD001","CLUSTER_PF_FLOOZ_PROD","disk.usage.average","KBps","358","8,6816","38","71","202","0","10/08/2026 00:00:00","08/09/2026 18:00:00"
"VM","TG002VMOCD001","CLUSTER_PF_FLOOZ_PROD","mem.consumed.average","KB","358","8374142,0447","8374272","8374272","8374272","8351010","10/08/2026 00:00:00","08/09/2026 18:00:00"
"VM","TG002VMOCD001","CLUSTER_PF_FLOOZ_PROD","mem.usage.average","%","358","1,2915","1,58","1,84","2,9","1,05","10/08/2026 00:00:00","08/09/2026 18:00:00"
"VM","TG002VMOCD001","CLUSTER_PF_FLOOZ_PROD","mem.vmmemctl.average","KB","358","0","0","0","0","0","10/08/2026 00:00:00","08/09/2026 18:00:00"
"VM","TG002VMOCD001","CLUSTER_PF_FLOOZ_PROD","net.usage.average","KBps","358","0,2151","0","2","34","0","10/08/2026 00:00:00","08/09/2026 18:00:00"
"VM","TG002VMDBO220","CLUSTER_PF_FLOOZ_PROD","cpu.ready.summation","millisecond","358","54461,5168","57897","58926","59861","49829","10/08/2026 00:00:00","08/09/2026 18:00:00"
"VM","TG002VMDBO220","CLUSTER_PF_FLOOZ_PROD","cpu.usage.average","%","358","0,3908","0,39","0,39","3,95","0,36","10/08/2026 00:00:00","08/09/2026 18:00:00"
"VM","TG002VMDBO220","CLUSTER_PF_FLOOZ_PROD","cpu.usagemhz.average","MHz","358","342,5447","343","345","3411","320","10/08/2026 00:00:00","08/09/2026 18:00:00"
"VM","TG002VMDBO220","CLUSTER_PF_FLOOZ_PROD","disk.usage.average","KBps","358","20,4441","126","127","127","9","10/08/2026 00:00:00","08/09/2026 18:00:00"
"VM","TG002VMDBO220","CLUSTER_PF_FLOOZ_PROD","mem.consumed.average","KB","358","26806119,757","27708118","27791284","27809716","25827240","10/08/2026 00:00:00","08/09/2026 18:00:00"
"VM","TG002VMDBO220","CLUSTER_PF_FLOOZ_PROD","mem.usage.average","%","358","21,4934","22,61","22,91","23,68","18,82","10/08/2026 00:00:00","08/09/2026 18:00:00"
"VM","TG002VMDBO220","CLUSTER_PF_FLOOZ_PROD","mem.vmmemctl.average","KB","358","0","0","0","0","0","10/08/2026 00:00:00","08/09/2026 18:00:00"
"VM","TG002VMDBO220","CLUSTER_PF_FLOOZ_PROD","net.usage.average","KBps","358","0,0056","0","0","1","0","10/08/2026 00:00:00","08/09/2026 18:00:00"
"VM","TG002VMSMTP223","CLUSTER_PF_FLOOZ_PROD","cpu.ready.summation","millisecond","358","12492,4525","13391","13798","14202","11319","10/08/2026 00:00:00","08/09/2026 18:00:00"
"VM","TG002VMSMTP223","CLUSTER_PF_FLOOZ_PROD","cpu.usage.average","%","358","1,4778","1,71","1,81","1,85","1,39","10/08/2026 00:00:00","08/09/2026 18:00:00"
"VM","TG002VMSMTP223","CLUSTER_PF_FLOOZ_PROD","cpu.usagemhz.average","MHz","358","79,2765","92","97","99","75","10/08/2026 00:00:00","08/09/2026 18:00:00"
"VM","TG002VMSMTP223","CLUSTER_PF_FLOOZ_PROD","disk.usage.average","KBps","358","16,5782","34","48","66","9","10/08/2026 00:00:00","08/09/2026 18:00:00"
"VM","TG002VMSMTP223","CLUSTER_PF_FLOOZ_PROD","mem.consumed.average","KB","358","25761419,9916","25933943","25940089","25940099","25387005","10/08/2026 00:00:00","08/09/2026 18:00:00"
"VM","TG002VMSMTP223","CLUSTER_PF_FLOOZ_PROD","mem.usage.average","%","358","1,3582","1,55","1,64","1,71","1,12","10/08/2026 00:00:00","08/09/2026 18:00:00"
"VM","TG002VMSMTP223","CLUSTER_PF_FLOOZ_PROD","mem.vmmemctl.average","KB","358","0","0","0","0","0","10/08/2026 00:00:00","08/09/2026 18:00:00"
"VM","TG002VMSMTP223","CLUSTER_PF_FLOOZ_PROD","net.usage.average","KBps","358","0","0","0","0","0","10/08/2026 00:00:00","08/09/2026 18:00:00"
"VM","TG002VMINF107","CLUSTER_PF_FLOOZ_PROD","cpu.ready.summation","millisecond","358","40697,9413","43421","44520","45282","36448","10/08/2026 00:00:00","08/09/2026 18:00:00"
"VM","TG002VMINF107","CLUSTER_PF_FLOOZ_PROD","cpu.usage.average","%","358","2,7104","2,93","2,96","2,98","2,64","10/08/2026 00:00:00","08/09/2026 18:00:00"
"VM","TG002VMINF107","CLUSTER_PF_FLOOZ_PROD","cpu.usagemhz.average","MHz","358","584,8715","632","639","643","570","10/08/2026 00:00:00","08/09/2026 18:00:00"
"VM","TG002VMINF107","CLUSTER_PF_FLOOZ_PROD","disk.usage.average","KBps","358","334,2598","348","369","380","315","10/08/2026 00:00:00","08/09/2026 18:00:00"
"VM","TG002VMINF107","CLUSTER_PF_FLOOZ_PROD","mem.consumed.average","KB","358","33537601,9665","33540208","33540208","33540208","33353870","10/08/2026 00:00:00","08/09/2026 18:00:00"
"VM","TG002VMINF107","CLUSTER_PF_FLOOZ_PROD","mem.usage.average","%","358","9,1022","9,7","10,07","10,25","7,9","10/08/2026 00:00:00","08/09/2026 18:00:00"
"VM","TG002VMINF107","CLUSTER_PF_FLOOZ_PROD","mem.vmmemctl.average","KB","358","0","0","0","0","0","10/08/2026 00:00:00","08/09/2026 18:00:00"
"VM","TG002VMINF107","CLUSTER_PF_FLOOZ_PROD","net.usage.average","KBps","358","456,1816","691","711","713","427","10/08/2026 00:00:00","08/09/2026 18:00:00"
"VM","TEST-01","CLUSTER_PF_FLOOZ_PROD","cpu.ready.summation","millisecond","358","22064,5335","23161","23756","24171","20279","10/08/2026 00:00:00","08/09/2026 18:00:00"
"VM","TEST-01","CLUSTER_PF_FLOOZ_PROD","cpu.usage.average","%","358","0,1266","0,18","0,19","0,2","0,11","10/08/2026 00:00:00","08/09/2026 18:00:00"
"VM","TEST-01","CLUSTER_PF_FLOOZ_PROD","cpu.usagemhz.average","MHz","358","28,0615","40","41","44","25","10/08/2026 00:00:00","08/09/2026 18:00:00"
"VM","TEST-01","CLUSTER_PF_FLOOZ_PROD","disk.usage.average","KBps","358","5,0056","17","21","28","3","10/08/2026 00:00:00","08/09/2026 18:00:00"
"VM","TEST-01","CLUSTER_PF_FLOOZ_PROD","mem.consumed.average","KB","358","8387232,5168","8387660","8387663","8387664","8364281","10/08/2026 00:00:00","08/09/2026 18:00:00"
"VM","TEST-01","CLUSTER_PF_FLOOZ_PROD","mem.usage.average","%","358","2,4337","3,4","3,75","3,9","1,78","10/08/2026 00:00:00","08/09/2026 18:00:00"
"VM","TEST-01","CLUSTER_PF_FLOOZ_PROD","mem.vmmemctl.average","KB","358","0","0","0","0","0","10/08/2026 00:00:00","08/09/2026 18:00:00"
"VM","TG002VMTAPP233","CLUSTER_PF_FLOOZ_PROD","cpu.ready.summation","millisecond","358","3466,9218","3621","3698","3727","3094","10/08/2026 00:00:00","08/09/2026 18:00:00"
"VM","TG002VMTAPP233","CLUSTER_PF_FLOOZ_PROD","cpu.usage.average","%","358","0,0881","0,09","0,09","0,09","0,08","10/08/2026 00:00:00","08/09/2026 18:00:00"
"VM","TG002VMTAPP233","CLUSTER_PF_FLOOZ_PROD","cpu.usagemhz.average","MHz","358","9,6453","10","10","10","8","10/08/2026 00:00:00","08/09/2026 18:00:00"
"VM","TG002VMTAPP233","CLUSTER_PF_FLOOZ_PROD","disk.usage.average","KBps","358","0","0","0","0","0","10/08/2026 00:00:00","08/09/2026 18:00:00"
"VM","TG002VMTAPP233","CLUSTER_PF_FLOOZ_PROD","mem.consumed.average","KB","358","6407531,3156","6409604","6409608","6409608","6371934","10/08/2026 00:00:00","08/09/2026 18:00:00"
"VM","TG002VMTAPP233","CLUSTER_PF_FLOOZ_PROD","mem.usage.average","%","358","0,9911","1","1,01","1,02","0,99","10/08/2026 00:00:00","08/09/2026 18:00:00"
"VM","TG002VMTAPP233","CLUSTER_PF_FLOOZ_PROD","mem.vmmemctl.average","KB","358","0","0","0","0","0","10/08/2026 00:00:00","08/09/2026 18:00:00"
"VM","TG002VMTAPP233","CLUSTER_PF_FLOOZ_PROD","net.usage.average","KBps","358","0","0","0","0","0","10/08/2026 00:00:00","08/09/2026 18:00:00"
"VM","TG002VMIWB221","CLUSTER_PF_FLOOZ_PROD","cpu.ready.summation","millisecond","358","8905,5112","9276","9481","9571","8383","10/08/2026 00:00:00","08/09/2026 18:00:00"
"VM","TG002VMIWB221","CLUSTER_PF_FLOOZ_PROD","cpu.usage.average","%","358","0,0678","0,07","0,07","0,07","0,06","10/08/2026 00:00:00","08/09/2026 18:00:00"
"VM","TG002VMIWB221","CLUSTER_PF_FLOOZ_PROD","cpu.usagemhz.average","MHz","358","15,4665","16","16","16","14","10/08/2026 00:00:00","08/09/2026 18:00:00"
"VM","TG002VMIWB221","CLUSTER_PF_FLOOZ_PROD","disk.usage.average","KBps","358","0,4441","1","1","1","0","10/08/2026 00:00:00","08/09/2026 18:00:00"
"VM","TG002VMIWB221","CLUSTER_PF_FLOOZ_PROD","mem.consumed.average","KB","358","7087578,0279","7088128","7088128","7088128","7048750","10/08/2026 00:00:00","08/09/2026 18:00:00"
"VM","TG002VMIWB221","CLUSTER_PF_FLOOZ_PROD","mem.usage.average","%","358","0,9904","0,99","1,01","1,05","0,99","10/08/2026 00:00:00","08/09/2026 18:00:00"
"VM","TG002VMIWB221","CLUSTER_PF_FLOOZ_PROD","mem.vmmemctl.average","KB","358","0","0","0","0","0","10/08/2026 00:00:00","08/09/2026 18:00:00"
"VM","TG002VMIWB221","CLUSTER_PF_FLOOZ_PROD","net.usage.average","KBps","358","0","0","0","0","0","10/08/2026 00:00:00","08/09/2026 18:00:00"
"VM","TG002VMPPP002","CLUSTER_PF_FLOOZ_PROD","cpu.ready.summation","millisecond","358","11509,3547","12142","12317","12410","10487","10/08/2026 00:00:00","08/09/2026 18:00:00"
"VM","TG002VMPPP002","CLUSTER_PF_FLOOZ_PROD","cpu.usage.average","%","358","0,2676","0,27","0,27","0,27","0,26","10/08/2026 00:00:00","08/09/2026 18:00:00"
"VM","TG002VMPPP002","CLUSTER_PF_FLOOZ_PROD","cpu.usagemhz.average","MHz","358","28,7933","29","29","29","28","10/08/2026 00:00:00","08/09/2026 18:00:00"
"VM","TG002VMPPP002","CLUSTER_PF_FLOOZ_PROD","disk.usage.average","KBps","358","1,1872","2","2","3","1","10/08/2026 00:00:00","08/09/2026 18:00:00"
"VM","TG002VMPPP002","CLUSTER_PF_FLOOZ_PROD","mem.consumed.average","KB","358","16656231,1564","16656364","16656364","16656364","16610092","10/08/2026 00:00:00","08/09/2026 18:00:00"
"VM","TG002VMPPP002","CLUSTER_PF_FLOOZ_PROD","mem.usage.average","%","358","1,0354","1,1","1,11","1,16","0,99","10/08/2026 00:00:00","08/09/2026 18:00:00"
"VM","TG002VMPPP002","CLUSTER_PF_FLOOZ_PROD","mem.vmmemctl.average","KB","358","0","0","0","0","0","10/08/2026 00:00:00","08/09/2026 18:00:00"
"VM","TG002VMPPP002","CLUSTER_PF_FLOOZ_PROD","net.usage.average","KBps","358","0","0","0","0","0","10/08/2026 00:00:00","08/09/2026 18:00:00"
"VM","TG002VMAPP215","CLUSTER_PF_FLOOZ_PROD","cpu.ready.summation","millisecond","358","10320,8827","10694","10854","10911","9650","10/08/2026 00:00:00","08/09/2026 18:00:00"
"VM","TG002VMAPP215","CLUSTER_PF_FLOOZ_PROD","cpu.usage.average","%","358","0,047","0,05","0,05","0,05","0,04","10/08/2026 00:00:00","08/09/2026 18:00:00"
"VM","TG002VMAPP215","CLUSTER_PF_FLOOZ_PROD","cpu.usagemhz.average","MHz","358","16,2654","17","17","17","15","10/08/2026 00:00:00","08/09/2026 18:00:00"
"VM","TG002VMAPP215","CLUSTER_PF_FLOOZ_PROD","disk.usage.average","KBps","358","1,0503","2","2","2","1","10/08/2026 00:00:00","08/09/2026 18:00:00"
"VM","TG002VMAPP215","CLUSTER_PF_FLOOZ_PROD","mem.consumed.average","KB","358","4136443,7123","4149236","4149236","4149239","4103782","10/08/2026 00:00:00","08/09/2026 18:00:00"
"VM","TG002VMAPP215","CLUSTER_PF_FLOOZ_PROD","mem.usage.average","%","358","0,993","1,01","1,02","1,04","0,99","10/08/2026 00:00:00","08/09/2026 18:00:00"
"VM","TG002VMAPP215","CLUSTER_PF_FLOOZ_PROD","mem.vmmemctl.average","KB","358","0","0","0","0","0","10/08/2026 00:00:00","08/09/2026 18:00:00"
"VM","TG002VMAPP215","CLUSTER_PF_FLOOZ_PROD","net.usage.average","KBps","358","0","0","0","0","0","10/08/2026 00:00:00","08/09/2026 18:00:00"
"VM","TG002VMUSD217","CLUSTER_PF_FLOOZ_PROD","cpu.ready.summation","millisecond","358","34854,6704","36373","36882","37340","32545","10/08/2026 00:00:00","08/09/2026 18:00:00"
"VM","TG002VMUSD217","CLUSTER_PF_FLOOZ_PROD","cpu.usage.average","%","358","0,1404","0,14","0,15","0,16","0,14","10/08/2026 00:00:00","08/09/2026 18:00:00"
"VM","TG002VMUSD217","CLUSTER_PF_FLOOZ_PROD","cpu.usagemhz.average","MHz","358","47,9777","49","49","55","47","10/08/2026 00:00:00","08/09/2026 18:00:00"
"VM","TG002VMUSD217","CLUSTER_PF_FLOOZ_PROD","disk.usage.average","KBps","358","2,0587","3","3","3","2","10/08/2026 00:00:00","08/09/2026 18:00:00"
